Client;Sex;Age;Tenure;Count_CA;Count_SA;Count_MF;Count_OVD;Count_CC;Count_CL;ActBal_CA;ActBal_SA;ActBal_MF;ActBal_OVD;ActBal_CC;ActBal_CL;flow_CA;TransactionsCred_CA;VolumeDebCash_Card;VolumeDebCashless_Card;VolumeDeb_PaymentOrder;TransactionsDeb_CA;TransactionsDebCash_Card;TransactionsDeb_PaymentOrder;Sale_MF;Sale_CC;Sale_CL;Revenue_MF;Revenue_CC;Revenue_CL
118;0;43;92;1;1.0;2.0;0.0;0.0;0.0;1184.938214285714;5876.2814285714285;23214.285714285717;0.0;0.0;0.0;1456.581428571428;2.0;142.85714285714286;1209.508928571429;266.2142857142857;34.0;1.0;7.0;0.0;0.0;1.0;0.0;0.0;11.3825
119;0;25;152;1;1.0;3.0;0.0;0.0;0.0;194.95892857142857;3573.113214285714;8287.8875;0.0;0.0;0.0;128.1267857142857;2.0;0.0;53.94642857142857;33.642857142857146;6.0;0.0;2.0;;;;;;
120;1;32;14;1;2.0;0.0;0.0;0.0;0.0;156.81750000000002;4.548571428571429;0.0;0.0;0.0;0.0;310.02571428571434;2.0;114.28571428571428;139.55357142857142;456.9285714285714;19.0;1.0;8.0;0.0;0.0;1.0;0.0;0.0;7.297857142857143
121;0;25;31;1;1.0;1.0;1.0;1.0;0.0;37.82142857142857;541.4121428571428;329.60785714285714;98.14071428571428;2.357142857142857;0.0;1355.0025;5.0;71.42857142857143;1372.4421428571427;727.1428571428571;19.0;1.0;17.0;;;;;;
122;1;39;80;1;0.0;0.0;0.0;0.0;0.0;1392.7667857142858;0.0;0.0;0.0;0.0;0.0;-5.321071428571372;3.0;0.0;0.0;861.7860714285714;5.0;0.0;4.0;1.0;1.0;0.0;3.2930357142857143;2.857142857142857;0.0
123;0;22;40;2;0.0;0.0;0.0;0.0;0.0;8883.968214285715;0.0;0.0;0.0;0.0;0.0;-5.511071428571427;2.0;0.0;33.92857142857143;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.46107142857143
124;1;68;47;1;0.0;0.0;1.0;0.0;0.0;120.495;0.0;0.0;0.0;0.0;0.0;180.7492857142858;5.0;0.0;0.0;332.71964285714284;8.0;0.0;5.0;;;;;;
125;1;38;175;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;108.12071428571429;0.0;-871.8032142857143;6.0;392.8571428571428;300.1392857142857;521.9464285714286;17.0;1.0;13.0;;;;;;
126;0;33;173;1;0.0;0.0;1.0;0.0;0.0;70.79964285714286;0.0;0.0;0.0;0.0;0.0;-227.4124999999999;8.0;0.0;0.0;994.7142857142856;23.0;0.0;22.0;;;;;;
127;0;25;150;1;0.0;0.0;1.0;0.0;0.0;2893.112857142857;0.0;0.0;676.7528571428572;0.0;0.0;-19.992857142857147;3.0;0.0;0.0;52.142857142857146;4.0;0.0;4.0;1.0;1.0;1.0;19.354642857142856;0.0714285714285714;14.071428571428571
128;1;70;6;1;0.0;0.0;1.0;0.0;0.0;31.292857142857144;0.0;0.0;0.0;0.0;0.0;20.551428571428687;3.0;0.0;10.953571428571427;598.5392857142857;13.0;0.0;11.0;;;;;;
129;1;42;126;1;0.0;0.0;0.0;0.0;0.0;1103.6585714285711;0.0;0.0;0.0;0.0;0.0;40.42714285714271;5.0;678.5714285714286;0.0;343.0357142857143;9.0;2.0;7.0;1.0;0.0;1.0;28.295535714285712;0.0;6.138928571428571
130;0;60;147;1;0.0;0.0;1.0;0.0;0.0;12.750357142857142;0.0;0.0;681.5203571428572;0.0;0.0;-10.71428571428578;22.0;185.7142857142857;85.37142857142858;496.0357142857143;24.0;6.0;3.0;1.0;0.0;0.0;0.0671428571428571;0.0;0.0
131;1;47;92;1;0.0;0.0;0.0;0.0;0.0;898.485;0.0;0.0;0.0;0.0;0.0;-1.1071428571428577;1.0;0.0;0.0;22.142857142857142;3.0;0.0;2.0;1.0;1.0;0.0;3.1389285714285715;4.642857142857143;0.0
132;1;50;53;1;1.0;0.0;0.0;0.0;0.0;79.41857142857143;1259.155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.4732142857142858;0.0;0.0
133;1;46;6;1;0.0;0.0;0.0;0.0;0.0;140.6675;0.0;0.0;0.0;0.0;0.0;-1.4096428571428572;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;
134;1;32;128;1;0.0;0.0;0.0;0.0;1.0;2809.1978571428567;0.0;0.0;0.0;0.0;7237.215357142857;32.429285714285754;2.0;285.7142857142857;0.0;0.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;20.14
135;1;24;82;1;0.0;0.0;0.0;0.0;0.0;184.10607142857145;0.0;0.0;0.0;0.0;0.0;-169.53642857142856;1.0;71.42857142857143;95.60964285714286;0.0;10.0;4.0;0.0;;;;;;
136;1;33;52;1;0.0;0.0;0.0;0.0;0.0;564.9810714285715;0.0;0.0;0.0;0.0;0.0;302.43000000000006;2.0;0.0;0.0;95.10714285714286;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
137;0;63;168;3;0.0;1.0;0.0;0.0;0.0;185.72214285714287;0.0;0.0;0.0;0.0;0.0;-56.86785714285719;2.0;178.57142857142858;255.9092857142857;67.42857142857143;11.0;1.0;3.0;0.0;1.0;0.0;0.0;9.392857142857142;0.0
138;1;47;79;1;0.0;0.0;0.0;0.0;0.0;114.59142857142857;0.0;0.0;0.0;0.0;0.0;58.5517857142857;2.0;0.0;0.0;121.42857142857144;2.0;0.0;1.0;;;;;;
139;0;74;64;1;0.0;0.0;1.0;1.0;0.0;1653.9632142857142;0.0;0.0;0.0;940.5742857142858;0.0;-1.8607142857142662;8.0;303.57142857142856;59.75535714285714;25.714285714285715;11.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
140;1;25;125;1;0.0;0.0;1.0;0.0;0.0;7337.821785714286;0.0;0.0;0.0;0.0;0.0;451.54607142857185;9.0;0.0;0.0;2319.6428571428573;6.0;0.0;3.0;;;;;;
141;0;20;24;1;1.0;4.0;0.0;0.0;0.0;36.60178571428571;4264.655;0.0;0.0;0.0;0.0;-681.6992857142858;3.0;160.71428571428572;1002.9628571428572;60.71428571428572;13.0;4.0;1.0;;;;;;
142;0;27;183;1;0.0;0.0;0.0;0.0;0.0;1511.6839285714286;0.0;0.0;0.0;0.0;0.0;-13.821428571428555;1.0;0.0;0.0;725.9285714285714;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
143;0;66;18;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;853.2671428571429;0.0;1593.8464285714253;9.0;71.42857142857143;1309.9007142857142;15311.785714285714;49.0;2.0;15.0;1.0;0.0;1.0;5.416428571428571;0.0;2.4107142857142856
144;1;67;104;1;0.0;0.0;0.0;0.0;0.0;1214.7921428571428;0.0;0.0;0.0;0.0;0.0;136.14500000000004;2.0;14.285714285714286;28.142857142857142;0.0;3.0;1.0;0.0;;;;;;
146;1;37;89;1;0.0;0.0;0.0;0.0;0.0;0.2582142857142857;0.0;0.0;0.0;0.0;0.0;101.10750000000002;3.0;35.714285714285715;310.15714285714284;0.0;15.0;1.0;0.0;;;;;;
147;1;25;176;1;0.0;0.0;0.0;0.0;0.0;125.5625;0.0;0.0;0.0;0.0;0.0;337.2235714285715;4.0;17.857142857142858;2.142857142857143;185.7142857142857;6.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;15.613214285714289
148;1;45;42;1;0.0;3.0;0.0;0.0;0.0;132.09857142857143;0.0;5560.714285714285;0.0;0.0;0.0;3665.228928571428;6.0;0.0;0.0;2366.0375;23.0;0.0;21.0;1.0;0.0;0.0;4.234464285714286;0.0;0.0
149;1;54;18;1;0.0;0.0;0.0;0.0;0.0;574.6835714285714;0.0;0.0;0.0;0.0;0.0;6.107857142857142;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150;0;27;3;1;0.0;0.0;1.0;0.0;0.0;11.594285714285714;0.0;0.0;0.0;0.0;0.0;98.07857142857142;4.0;442.8571428571428;714.7657142857142;20.428571428571427;59.0;4.0;1.0;;;;;;
151;1;58;265;1;1.0;0.0;0.0;0.0;0.0;3053.753928571429;42257.00178571429;0.0;0.0;0.0;0.0;-302.0178571428569;5.0;321.42857142857144;294.9242857142857;1364.607142857143;18.0;2.0;8.0;;;;;;
152;1;50;64;1;0.0;0.0;1.0;0.0;0.0;4230.166428571429;0.0;0.0;0.0;0.0;0.0;-91.27142857142854;2.0;125.0;0.0;10.714285714285714;6.0;2.0;1.0;;;;;;
153;0;67;92;1;1.0;0.0;1.0;0.0;0.0;936.1510714285714;2514.2160714285715;0.0;0.0;0.0;0.0;7.142857142856883;37.0;264.2857142857143;418.0132142857143;1398.142857142857;57.0;12.0;18.0;;;;;;
154;1;28;151;1;0.0;0.0;0.0;0.0;0.0;785.9264285714286;0.0;0.0;0.0;0.0;0.0;-1032.0414285714282;5.0;0.0;1478.4739285714284;0.0;38.0;0.0;0.0;;;;;;
155;1;27;97;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.61464285714283;2.0;321.42857142857144;127.79464285714286;191.0;14.0;3.0;2.0;;;;;;
156;1;54;95;1;1.0;1.0;0.0;0.0;0.0;417.8764285714286;6458.979285714287;9760.005357142858;0.0;0.0;0.0;-2829.4864285714293;5.0;0.0;0.0;1012.6785714285714;8.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;16.317857142857143
157;1;25;151;1;0.0;0.0;0.0;0.0;0.0;3970.2717857142857;0.0;0.0;0.0;0.0;0.0;-52.60142857142864;3.0;357.1428571428572;157.80357142857142;343.32142857142856;18.0;2.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0
159;1;33;152;1;0.0;0.0;0.0;0.0;0.0;1577.5682142857145;0.0;0.0;0.0;0.0;0.0;-2409.767857142857;3.0;178.57142857142858;65.37857142857142;2329.5257142857145;15.0;1.0;10.0;0.0;0.0;1.0;0.0;0.0;9.940357142857142
160;0;41;181;1;0.0;0.0;0.0;0.0;0.0;3314.279642857143;0.0;0.0;0.0;0.0;0.0;396.0200000000001;3.0;0.0;50.13964285714286;657.8214285714286;23.0;0.0;15.0;0.0;0.0;1.0;0.0;0.0;17.0475
161;0;46;103;1;1.0;2.0;0.0;0.0;0.0;154.92928571428573;86.97535714285713;32280.21392857143;0.0;0.0;0.0;2.147142857142857;2.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
162;0;51;123;1;0.0;0.0;0.0;0.0;0.0;1.9646428571428567;0.0;0.0;0.0;0.0;0.0;119.25214285714293;2.0;178.57142857142858;0.0;202.2142857142857;6.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
163;0;60;51;1;1.0;2.0;0.0;0.0;0.0;1304.829642857143;3096.087142857143;1687.600357142857;0.0;0.0;0.0;-5338.654285714283;4.0;535.7142857142857;672.8567857142858;205.74642857142857;9.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
164;0;40;151;1;1.0;9.0;0.0;0.0;0.0;2690.460357142857;2579.9832142857144;2851.1207142857143;0.0;0.0;0.0;-3623.8825;1.0;107.14285714285714;595.0721428571429;2920.5;15.0;1.0;5.0;;;;;;
165;0;42;103;1;0.0;0.0;0.0;0.0;0.0;17.86857142857143;0.0;0.0;0.0;0.0;0.0;317.33964285714274;3.0;142.85714285714286;0.0;779.0085714285715;17.0;1.0;12.0;;;;;;
166;1;48;51;1;0.0;0.0;1.0;0.0;1.0;15.797142857142855;0.0;0.0;754.9014285714286;0.0;2216.4814285714288;-10.697142857142808;12.0;892.8571428571429;0.0;71.42857142857143;14.0;5.0;2.0;;;;;;
167;1;73;92;1;0.0;0.0;0.0;0.0;0.0;3446.8114285714287;0.0;0.0;0.0;0.0;0.0;62.23892857142852;3.0;42.85714285714285;90.73214285714286;37.035714285714285;15.0;3.0;4.0;1.0;0.0;0.0;1.7032142857142856;0.0;0.0
168;0;26;168;1;1.0;0.0;1.0;0.0;0.0;71.42857142857143;17921.309285714284;0.0;0.0;0.0;0.0;-11.426428571428573;3.0;0.0;0.0;311.67857142857144;7.0;0.0;6.0;;;;;;
169;1;75;76;1;0.0;0.0;0.0;0.0;0.0;1106.4257142857143;0.0;0.0;0.0;0.0;0.0;142.54750000000013;3.0;217.8571428571429;246.6775;403.5025;21.0;5.0;6.0;;;;;;
170;0;41;151;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.05535714285719;2.0;0.0;0.0;3.5357142857142856;5.0;0.0;1.0;;;;;;
171;0;22;151;1;0.0;0.0;0.0;0.0;0.0;4112.732857142857;0.0;0.0;0.0;0.0;0.0;-113.0360714285714;3.0;435.7142857142857;347.7575;178.14285714285714;59.0;12.0;9.0;1.0;1.0;0.0;6.762142857142857;9.0;0.0
172;0;56;188;1;3.0;0.0;0.0;1.0;0.0;0.0414285714285714;4191.274285714286;0.0;0.0;28.97142857142857;0.0;90.57535714285716;2.0;0.0;0.0;15.857142857142858;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
173;1;23;150;1;0.0;0.0;0.0;0.0;0.0;3913.7982142857145;0.0;0.0;0.0;0.0;0.0;-1.943214285714286;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174;1;22;109;1;0.0;0.0;1.0;0.0;1.0;70.76928571428572;0.0;0.0;532.6324999999999;0.0;14233.636071428573;36.46142857142854;5.0;521.4285714285714;114.70357142857142;236.4642857142857;17.0;2.0;6.0;;;;;;
175;0;41;61;1;0.0;0.0;0.0;0.0;2.0;0.0707142857142857;0.0;0.0;0.0;0.0;20749.29464285714;-17.838214285714344;4.0;214.28571428571428;0.0;193.2325;7.0;2.0;3.0;;;;;;
176;0;56;188;1;0.0;0.0;0.0;0.0;0.0;343.9407142857143;0.0;0.0;0.0;0.0;0.0;-62.60892857142858;2.0;125.0;76.0775;169.74857142857144;18.0;4.0;3.0;;;;;;
177;0;22;71;1;0.0;0.0;0.0;0.0;0.0;3515.7771428571427;0.0;0.0;0.0;0.0;0.0;359.62285714285724;2.0;0.0;0.0;178.57142857142858;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
178;1;20;46;1;1.0;0.0;0.0;0.0;0.0;86.61035714285715;0.1103571428571428;0.0;0.0;0.0;0.0;-1414.6489285714285;1.0;0.0;0.0;1414.7142857142858;4.0;0.0;4.0;1.0;0.0;0.0;1.5814285714285714;0.0;0.0
179;0;20;109;1;0.0;0.0;0.0;0.0;0.0;11.684642857142858;0.0;0.0;0.0;0.0;0.0;679.5375000000001;5.0;89.28571428571429;10.321428571428571;539.6071428571429;9.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;14.138571428571428
180;0;56;174;1;0.0;0.0;0.0;0.0;0.0;902.4875;0.0;0.0;0.0;0.0;0.0;26.37214285714282;2.0;464.2857142857143;0.0;7.571428571428571;10.0;4.0;1.0;;;;;;
181;1;71;0;1;1.0;0.0;0.0;0.0;0.0;549.2064285714285;36.613214285714285;0.0;0.0;0.0;0.0;363.65607142857147;6.0;0.0;0.0;11.785714285714286;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;12.94357142857143
182;1;64;187;1;0.0;0.0;0.0;0.0;0.0;443.98857142857145;0.0;0.0;0.0;0.0;0.0;-356.12250000000006;7.0;225.0;578.8057142857143;158.8567857142857;43.0;8.0;3.0;1.0;0.0;0.0;5.793928571428571;0.0;0.0
183;1;32;179;1;0.0;0.0;0.0;0.0;0.0;4726.620714285715;0.0;0.0;0.0;0.0;0.0;52.47428571428577;4.0;85.71428571428571;83.94535714285713;152.36678571428573;22.0;4.0;6.0;;;;;;
184;0;30;115;1;0.0;0.0;0.0;0.0;0.0;160.90321428571428;0.0;0.0;0.0;0.0;0.0;-131.86464285714285;1.0;0.0;129.34321428571428;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;5.785714285714286;0.0
185;1;24;95;1;0.0;0.0;0.0;0.0;0.0;5733.328214285714;0.0;0.0;0.0;0.0;0.0;185.02964285714273;3.0;0.0;73.47142857142856;358.9642857142857;9.0;0.0;5.0;1.0;0.0;0.0;1.5453571428571429;0.0;0.0
186;1;40;26;1;0.0;0.0;1.0;0.0;1.0;981.5882142857143;0.0;0.0;0.0;0.0;8742.690357142857;100.0;18.0;332.1428571428572;73.24285714285715;239.5;18.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
187;1;55;164;1;1.0;25.0;0.0;0.0;0.0;923.9675;456.4010714285714;0.0;0.0;0.0;0.0;756.145714285714;4.0;160.71428571428572;140.48214285714286;302.9596428571429;24.0;3.0;10.0;1.0;0.0;1.0;2.7010714285714283;0.0;15.75
188;0;30;53;1;0.0;0.0;1.0;0.0;0.0;748.6853571428571;0.0;0.0;0.0;0.0;0.0;0.0;26.0;185.7142857142857;238.7392857142857;508.5;33.0;4.0;8.0;;;;;;
190;1;50;62;1;1.0;0.0;1.0;0.0;0.0;3732.89;6177.329642857143;0.0;157.9267857142857;0.0;0.0;107.18750000000006;2.0;0.0;48.60357142857144;198.9642857142857;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
191;1;59;150;1;0.0;0.0;0.0;0.0;0.0;1047.5860714285714;0.0;0.0;0.0;0.0;0.0;3.2707142857142344;4.0;114.28571428571428;83.94678571428572;790.035;19.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
192;0;61;57;1;2.0;4.0;0.0;0.0;0.0;5.295357142857143;12783.565;367.8571428571428;0.0;0.0;0.0;0.0239285714285714;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.857142857142857
193;0;64;181;1;1.0;0.0;0.0;0.0;0.0;142.9532142857143;106.15285714285714;0.0;0.0;0.0;0.0;-576.1339285714287;5.0;0.0;0.0;1472.2142857142858;6.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
194;1;27;2;1;0.0;0.0;0.0;0.0;0.0;239.06392857142856;0.0;0.0;0.0;0.0;0.0;-283.7764285714286;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;5.4071428571428575;0.0
195;1;65;162;1;0.0;0.0;0.0;0.0;0.0;5826.981428571429;0.0;0.0;0.0;0.0;0.0;-942.5553571428572;8.0;0.0;53.5;4232.285714285715;18.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0
196;1;63;75;1;1.0;0.0;0.0;0.0;0.0;56.39607142857143;0.0457142857142857;0.0;0.0;0.0;0.0;253.47357142857118;4.0;375.0;95.46857142857142;377.9285714285714;21.0;1.0;14.0;;;;;;
197;1;70;58;1;1.0;4.0;0.0;0.0;0.0;686.3078571428571;191591.18964285712;0.0;0.0;0.0;0.0;-1732.6953571428567;9.0;0.0;0.0;2241.3571428571427;11.0;0.0;3.0;;;;;;
198;0;54;5;1;0.0;3.0;0.0;0.0;0.0;3991.991428571429;0.0;0.0;0.0;0.0;0.0;-16.76392857142855;2.0;178.57142857142858;29.12857142857143;183.6071428571429;11.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
199;0;47;151;1;0.0;0.0;0.0;0.0;1.0;151.82464285714286;0.0;0.0;0.0;0.0;4461.236428571428;293.4953571428571;3.0;214.28571428571428;130.61357142857142;487.5357142857143;41.0;4.0;3.0;;;;;;
200;0;24;129;2;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;476.7142857142857;0.0;9490.236428571428;4.0;667.8571428571429;2470.335714285714;892.3514285714285;38.0;4.0;10.0;;;;;;
201;1;68;34;2;0.0;0.0;0.0;0.0;0.0;5112.856428571429;0.0;0.0;0.0;0.0;0.0;-361.6442857142857;2.0;464.2857142857143;0.0;0.0;6.0;3.0;0.0;;;;;;
202;0;61;150;1;0.0;0.0;1.0;1.0;0.0;42.95142857142857;0.0;0.0;0.0;254.98964285714283;0.0;-211.546785714286;4.0;0.0;235.89928571428567;966.9642857142856;12.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
203;0;57;181;1;0.0;0.0;0.0;0.0;0.0;10.772857142857143;0.0;0.0;0.0;0.0;0.0;-52.81821428571425;2.0;553.5714285714286;0.0;0.0;11.0;6.0;0.0;1.0;1.0;1.0;0.6416071428571428;16.945357142857144;5.714285714285714
204;0;41;12;1;0.0;0.0;0.0;0.0;0.0;0.6821428571428572;0.0;0.0;0.0;0.0;0.0;-47.97892857142858;2.0;357.1428571428572;0.0;38.57142857142857;6.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
205;1;19;9;1;0.0;0.0;1.0;0.0;0.0;3234.503214285714;0.0;0.0;29.37607142857143;0.0;0.0;-105.53214285714273;5.0;35.714285714285715;86.5;693.8207142857143;15.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0
206;1;83;205;1;1.0;0.0;0.0;0.0;0.0;11335.070714285714;22893.82285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.25;0.0;0.0;2.0;;;;;;
207;0;41;25;1;0.0;0.0;0.0;0.0;0.0;176.65142857142857;0.0;0.0;0.0;0.0;0.0;37.355000000000004;3.0;0.0;0.0;0.0;3.0;0.0;0.0;;;;;;
208;0;40;183;1;0.0;0.0;0.0;0.0;0.0;1.04;0.0;0.0;0.0;0.0;0.0;-0.8928571428571429;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.801785714285714
209;1;70;16;1;0.0;0.0;0.0;0.0;0.0;6833.382857142858;0.0;0.0;0.0;0.0;0.0;3.3582142857142685;2.0;0.0;0.0;172.82142857142858;3.0;0.0;2.0;1.0;0.0;0.0;0.2607142857142857;0.0;0.0
210;1;55;120;1;1.0;7.0;1.0;1.0;1.0;60226.14178571429;2501.6967857142854;0.0;0.0;494.0885714285714;1193.524642857143;0.0;29.0;678.5714285714286;1805.7825;926.9814285714284;44.0;2.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0
211;0;44;71;1;1.0;15.0;1.0;0.0;0.0;6047.5882142857145;1610.6814285714286;303.24321428571426;272.93928571428575;0.0;0.0;440.50071428571425;2.0;0.0;0.0;35.714285714285715;2.0;0.0;1.0;;;;;;
212;0;23;68;1;0.0;0.0;1.0;0.0;0.0;226.8142857142857;0.0;0.0;386.6507142857143;0.0;0.0;110.53428571428572;2.0;214.28571428571428;25.476785714285715;17.857142857142858;8.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
213;0;47;151;1;0.0;0.0;0.0;0.0;0.0;2462.121785714286;0.0;0.0;0.0;0.0;0.0;14.359642857142774;3.0;64.28571428571429;0.0;324.60714285714283;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;19.107142857142858
214;1;39;9;1;0.0;0.0;1.0;1.0;0.0;565.8;0.0;0.0;0.0;3522.2335714285714;0.0;-317.2725000000001;2.0;214.28571428571428;139.7107142857143;450.2142857142857;17.0;2.0;5.0;;;;;;
215;1;32;94;1;0.0;0.0;0.0;0.0;0.0;12891.626785714285;0.0;0.0;0.0;0.0;0.0;-44.31107142857138;3.0;250.0;14.25;378.82142857142856;9.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;12.511785714285711
216;0;61;71;1;0.0;0.0;1.0;0.0;0.0;192.09071428571428;0.0;0.0;246.51785714285717;0.0;0.0;132.32357142857143;2.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;
218;1;40;26;1;0.0;0.0;1.0;0.0;1.0;121.69535714285712;0.0;0.0;0.0;0.0;1280.5314285714285;9.460714285714403;14.0;485.7142857142857;39.0;216.8571428571429;14.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
219;1;70;50;1;1.0;27.0;0.0;0.0;0.0;1400.1689285714288;389883.8307142857;15095.649285714286;0.0;0.0;0.0;-31909.33821428572;3.0;0.0;0.0;25498.309285714287;17.0;0.0;9.0;0.0;1.0;0.0;0.0;4.286785714285714;0.0
220;0;51;29;1;0.0;0.0;1.0;0.0;1.0;252.36035714285717;0.0;0.0;0.0;0.0;293.5996428571429;136.21785714285716;3.0;0.0;0.0;275.67857142857144;7.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
221;1;42;186;1;0.0;0.0;0.0;1.0;0.0;1442.284642857143;0.0;0.0;0.0;0.0;0.0;-57.53178571428572;5.0;10.714285714285714;0.0;252.14285714285717;10.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;7.243214285714286
222;0;70;68;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.89750000000004;3.0;0.0;28.392857142857142;757.1428571428571;14.0;0.0;10.0;1.0;0.0;1.0;8.917321428571428;0.0;2.107142857142857
223;1;30;76;1;0.0;0.0;0.0;0.0;0.0;1899.3332142857143;0.0;0.0;0.0;0.0;0.0;-81.36285714285714;1.0;0.0;0.0;71.42857142857143;5.0;0.0;1.0;;;;;;
224;0;83;175;1;0.0;1.0;0.0;0.0;0.0;215.4725;0.0;0.0;0.0;0.0;0.0;1369.1417857142858;2.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;
226;0;57;107;1;0.0;0.0;0.0;0.0;0.0;15718.977857142858;0.0;0.0;0.0;0.0;0.0;782.2971428571432;2.0;0.0;0.0;1285.7142857142858;3.0;0.0;2.0;;;;;;
227;0;36;151;1;1.0;8.0;0.0;0.0;0.0;4710.719642857142;7194.881071428572;0.0;0.0;0.0;0.0;0.0032142857142857;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
228;0;38;158;1;1.0;0.0;0.0;0.0;0.0;10138.79;1.1092857142857142;0.0;0.0;0.0;0.0;527.7014285714284;2.0;357.1428571428572;208.9642857142857;330.92857142857144;12.0;1.0;7.0;;;;;;
229;1;74;141;2;0.0;0.0;0.0;0.0;0.0;264.9557142857143;0.0;0.0;0.0;0.0;0.0;158.80142857142854;2.0;0.0;0.0;17.857142857142858;2.0;0.0;1.0;;;;;;
230;1;40;271;1;0.0;0.0;1.0;0.0;0.0;74934.95607142858;0.0;0.0;0.0;0.0;0.0;11.214285714285325;22.0;0.0;113.1082142857143;1267.071428571429;22.0;0.0;12.0;0.0;1.0;0.0;0.0;1.9642857142857144;0.0
231;1;27;216;2;0.0;0.0;1.0;0.0;0.0;113.78107142857142;0.0;0.0;0.0;0.0;0.0;12.969285714285661;6.0;392.8571428571428;123.65357142857144;284.17821428571426;22.0;2.0;7.0;;;;;;
232;1;38;4;1;0.0;0.0;0.0;0.0;0.0;33.35428571428572;0.0;0.0;0.0;0.0;0.0;63.66214285714284;2.0;0.0;62.91357142857142;413.57142857142856;9.0;0.0;5.0;;;;;;
233;1;32;85;1;0.0;0.0;0.0;0.0;0.0;15.982142857142858;0.0;0.0;0.0;0.0;0.0;815.1821428571428;3.0;0.0;0.0;0.0;2.0;0.0;0.0;;;;;;
234;0;54;150;1;0.0;0.0;1.0;0.0;0.0;856.344642857143;0.0;0.0;418.7875;0.0;0.0;116.79107142857151;4.0;357.1428571428572;0.0;406.0;7.0;1.0;4.0;0.0;1.0;0.0;0.0;0.2142857142857142;0.0
235;0;26;146;1;0.0;0.0;0.0;0.0;1.0;253.83214285714288;0.0;0.0;0.0;0.0;1685.725;-120.83357142857153;4.0;357.1428571428572;27.589285714285715;506.7142857142857;22.0;1.0;15.0;;;;;;
